price,freight_value
109.99,16.21
34.99,10.96
107.0,12.25
110.32,7.96
110.32,7.96
649.0,169.12
19.9,25.38
44.55,11.74
58.99,11.73
109.9,14.52
56.99,13.98
169.99,36.51
89.9,12.13
259.9,15.29
297.0,66.31
19.49,18.23
159.99,27.2
69.0,12.92
89.9,19.6
35.0,13.83
35.0,13.83
118.0,21.01
98.81,13.81
38.5,17.92
38.5,17.92
105.0,25.82
35.0,8.06
79.99,15.32
887.0,26.7
69.99,8.65
55.9,15.14
23.99,16.11
64.9,13.47
234.9,20.61
199.0,18.64
24.5,11.85
79.9,13.0
519.0,37.69
69.9,0.0
24.97,18.23
24.97,18.23
196.8,19.26
24.9,14.1
116.99,7.68
59.9,26.56
89.18,13.98
49.0,17.64
180.0,19.14
69.99,19.68
69.99,19.68
46.63,15.1
79.99,8.75
79.99,8.75
89.0,14.93
269.99,22.73
37.5,9.34
599.5,75.33
89.9,19.87
108.9,23.04
95.0,7.92
69.99,7.78
89.9,16.6
349.0,18.72
27.99,19.04
109.9,25.61
45.0,17.25
144.99,20.25
33.9,15.1
49.9,17.92
49.9,17.92
23.99,14.16
139.0,54.72
9.0,22.85
78.9,9.7
78.9,9.7
49.9,11.85
230.0,19.49
109.9,29.7
109.9,29.7
119.9,25.68
59.9,14.73
64.9,26.98
59.9,15.94
59.9,14.72
66.0,21.26
66.0,21.26
66.0,21.26
18.9,15.1
41.5,22.67
39.99,12.94
134.9,33.39
50.0,11.85
44.9,8.47
59.99,18.35
219.99,19.82
66.29,12.8
42.97,23.1
15.99,8.88
145.0,28.2
569.9,22.87
54.49,7.78
97.0,15.43
53.9,14.47
53.9,14.47
59.5,17.16
59.5,17.16
15.9,7.39
45.9,16.11
45.9,16.11
45.9,16.11
18.99,7.39
18.99,7.39
90.0,44.48
49.9,14.1
69.9,15.24
119.94,34.2
225.0,20.72
108.0,9.77
64.99,18.56
30.0,15.23
489.0,17.17
467.0,19.24
467.0,19.24
249.0,15.22
89.9,17.88
39.9,17.6
130.0,8.65
12.89,16.79
129.9,17.35
27.99,18.23
189.9,13.77
379.9,13.86
120.0,20.03
225.0,8.84
55.0,25.67
29.1,15.11
39.99,12.94
115.0,21.3
56.99,14.15
131.0,25.23
229.99,31.02
94.95,19.86
478.0,12.1
49.9,17.6
74.99,27.06
15.9,11.85
12.9,11.85
114.9,15.11
64.9,16.7
230.0,19.49
68.5,14.06
69.9,20.06
87.51,15.49
38.95,7.53
19.9,15.1
19.9,15.1
89.9,24.94
39.9,25.63
79.99,23.14
12.99,18.23
99.99,14.54
29.9,20.4
59.9,11.91
69.0,9.47
112.9,13.13
170.0,21.68
139.9,34.25
29.99,7.78
212.0,12.98
169.9,52.99
14.4,12.79
96.0,29.07
15.0,11.85
42.89,18.4
189.9,16.09
39.9,15.23
34.99,12.79
219.0,17.97
72.0,19.69
35.0,19.44
176.96,33.52
69.0,15.36
34.9,13.58
153.0,33.52
35.0,16.44
335.9,16.86
119.9,13.5
49.99,11.85
53.99,15.13
151.2,18.31
58.99,37.96
149.99,8.99
69.0,19.39
14.0,18.23
14.0,18.23
109.9,8.93
79.99,8.91
79.9,15.31
198.9,25.88
319.0,23.03
14.9,14.1
29.0,14.1
89.0,19.53
39.99,8.29
59.89,9.17
115.0,34.61
45.0,15.11
45.0,15.11
34.9,16.6
84.9,14.32
34.9,8.4
599.0,17.94
69.99,15.24
214.0,18.43
149.0,26.41
49.9,13.69
159.9,9.86
99.0,17.43
279.99,19.4
27.99,15.23
37.99,15.23
63.99,9.06
135.0,16.05
49.9,13.37
49.9,13.37
100.0,53.05
139.0,14.31
69.9,24.71
134.9,12.44
109.97,61.51
49.9,8.72
25.52,16.5
13.77,17.61
122.99,63.11
194.9,26.86
169.99,15.94
443.0,18.99
25.0,13.71
25.0,13.71
25.0,13.71
25.0,13.71
25.0,13.71
56.99,12.74
99.99,58.78
668.0,17.7
329.9,47.17
137.0,21.6
28.28,13.78
94.9,13.22
28.0,7.87
149.9,8.79
55.91,15.14
735.0,55.65
81.4,23.5
99.0,15.54
69.0,12.61
159.9,13.7
122.99,14.61
65.0,19.42
249.99,22.59
16.9,7.78
169.9,14.21
169.9,16.89
68.99,17.73
599.0,58.63
439.9,14.58
48.9,37.9
67.0,15.35
26.9,8.27
42.42,19.36
42.42,19.36
161.42,19.35
629.9,117.35
42.99,5.52
49.9,10.04
99.0,7.95
99.0,19.66
89.0,17.36
49.9,16.11
329.9,17.06
38.8,8.72
79.9,11.17
29.9,34.15
47.9,16.32
29.9,29.46
99.0,22.16
62.0,10.54
62.0,10.54
62.0,10.54
48.0,10.54
48.0,10.54
48.0,10.54
48.0,10.54
62.0,10.54
24.99,7.78
69.0,15.58
139.9,33.12
54.9,13.08
79.9,15.44
79.9,7.81
139.0,48.24
128.89,15.65
64.99,18.56
12.99,12.79
109.9,25.61
79.9,23.36
66.99,19.38
48.9,17.06
60.0,13.78
60.0,13.78
59.9,14.51
229.99,60.16
84.89,15.34
145.0,21.6
19.99,5.56
29.99,7.78
60.0,15.18
29.0,14.1
64.9,25.29
199.9,18.59
85.0,58.2
38.99,16.11
38.99,16.11
38.99,16.11
38.99,16.11
25.0,23.28
39.9,7.39
53.9,13.46
219.0,13.97
53.9,19.62
103.99,7.59
134.99,13.5
40.0,7.39
115.0,18.69
120.0,15.59
98.9,15.9
59.9,17.67
499.0,56.09
49.7,17.6
40.8,12.79
34.9,8.99
86.6,15.36
84.9,26.89
159.0,16.46
159.0,16.46
39.99,1.98
76.89,15.39
13.4,12.79
53.24,15.22
49.9,19.32
43.89,14.52
69.9,15.24
138.9,14.72
69.9,16.74
59.9,16.18
72.0,11.73
31.9,8.29
299.0,15.43
898.9,38.74
79.0,19.52
79.9,19.75
28.7,7.78
49.9,15.45
695.72,29.71
199.0,15.14
139.94,35.14
119.94,21.85
64.89,12.89
29.97,15.1
79.0,11.16
89.99,23.43
499.9,17.25
45.0,11.85
399.0,2.46
110.0,24.63
44.9,12.69
52.9,20.86
32.5,12.79
119.85,23.64
35.9,10.66
89.0,12.08
16.9,8.11
16.9,8.11
379.99,51.19
219.99,26.38
169.0,18.43
69.0,6.09
59.8,12.17
49.0,7.78
397.9,17.54
130.5,7.78
246.9,14.39
206.67,13.79
24.9,15.1
28.9,11.85
28.9,11.85
28.9,11.85
99.99,15.09
80.0,52.69
128.9,18.0
189.9,18.61
189.9,18.61
16.99,15.1
119.0,18.63
33.9,14.4
269.0,17.09
28.0,15.1
28.0,15.1
32.9,14.1
23.99,7.78
49.0,15.1
79.9,21.05
224.0,9.92
24.99,14.1
125.0,14.96
159.99,14.06
19.9,15.21
259.9,19.1
69.9,14.24
24.5,11.85
122.99,30.11
89.9,13.65
89.9,13.65
59.99,15.63
59.99,17.73
19.97,15.23
130.0,18.16
130.0,18.16
259.9,20.99
159.69,18.37
150.0,21.69
69.9,12.18
37.5,17.6
37.9,13.08
105.6,15.67
105.6,15.67
14.1,7.87
139.0,41.02
139.0,41.02
139.0,41.02
124.9,17.31
15.48,15.1
72.99,88.02
49.9,9.34
129.9,27.45
179.9,66.98
215.0,42.49
215.0,42.49
47.6,12.79
79.99,15.38
259.9,41.77
99.0,69.57
79.99,42.76
169.9,18.44
749.9,21.98
20.3,8.11
65.9,12.8
219.9,15.74
91.0,23.22
199.9,21.89
86.0,9.27
99.9,42.76
110.32,7.64
110.32,8.03
110.32,8.03
99.9,16.46
159.9,19.0
102.0,13.15
120.0,12.97
24.99,18.28
119.9,18.09
69.2,23.35
169.99,45.65
89.9,12.13
109.9,13.11
198.9,18.32
22.9,7.39
135.3,44.8
95.2,18.47
105.3,7.92
120.9,15.6
135.0,13.97
69.9,17.74
9.9,7.39
37.0,22.06
29.99,15.56
99.9,0.0
129.0,58.76
129.0,58.76
38.99,8.88
89.99,12.97
49.99,14.1
29.29,18.31
55.0,15.27
159.9,18.33
58.5,28.11
585.0,37.86
52.99,16.81
49.0,7.6
29.0,14.1
49.9,14.1
166.99,27.49
115.0,43.22
68.9,19.45
55.0,17.67
139.9,18.11
29.9,14.1
38.5,18.0
45.0,11.85
1235.99,22.74
89.9,15.38
189.99,16.08
69.99,14.8
45.0,15.1
10.18,18.23
32.99,9.34
39.99,17.59
39.99,10.55
42.5,15.1
14.0,8.72
169.99,26.17
26.0,16.11
388.0,15.27
382.0,17.42
140.99,9.72
140.99,9.72
49.95,15.1
49.95,15.1
125.9,27.2
48.9,9.26
289.99,46.49
44.99,12.98
29.99,14.1
42.9,18.4
59.0,13.43
59.0,13.43
85.99,22.88
5.85,8.01
17.55,24.04
17.55,24.04
5.85,8.01
199.0,14.41
91.0,11.6
60.0,9.94
38.9,19.46
13.99,7.78
95.0,3.44
29.99,34.42
59.89,24.77
139.0,18.85
27.99,15.79
169.99,54.7
35.0,26.43
35.0,26.43
189.9,12.83
28.99,14.1
49.9,18.23
89.9,7.97
65.9,18.7
31.9,22.85
56.97,12.74
32.98,15.1
34.5,7.5
45.99,7.39
45.99,7.39
45.99,7.39
59.9,43.22
75.9,15.6
364.0,21.74
15.75,11.85
39.9,14.1
127.26,22.19
329.99,11.12
14.3,18.23
878.0,24.03
148.9,15.89
99.9,12.4
99.9,12.4
219.0,24.07
139.9,13.11
27.99,11.85
109.9,13.21
79.9,17.13
319.9,26.37
103.99,21.22
129.99,18.16
55.0,21.19
154.99,15.83
12.9,17.06
12.9,17.06
89.9,16.26
1004.99,15.85
59.9,18.52
269.9,18.33
339.0,18.13
141.8,18.89
149.0,18.9
114.9,15.11
22.99,14.1
53.3,37.28
179.49,9.61
179.49,9.61
99.99,16.46
47.9,15.23
122.99,84.63
59.9,17.67
189.9,21.82
39.9,8.29
119.0,13.49
49.0,18.44
19.9,7.4
59.9,16.18
269.0,20.85
48.0,15.1
185.9,16.18
28.58,12.48
105.99,16.5
73.99,77.54
73.99,77.54
97.9,15.57
139.9,13.53
45.99,15.22
45.99,15.22
45.99,15.22
45.99,15.22
45.99,15.22
45.99,15.22
79.9,16.53
29.9,11.74
58.99,11.73
49.0,15.23
34.9,25.19
189.9,17.09
75.0,20.02
139.99,16.09
169.9,15.94
10.22,11.85
139.9,13.88
59.9,9.94
209.5,15.64
35.0,9.34
29.95,15.3
29.99,21.15
269.0,19.46
61.9,11.82
10.99,16.05
379.99,18.91
22.14,23.28
44.98,16.79
78.0,7.41
21.99,17.47
79.9,11.76
579.99,37.6
169.0,15.57
24.99,7.78
47.5,20.84
24.99,18.28
669.9,16.19
19.9,15.11
59.9,17.67
39.99,12.79
261.58,40.69
57.31,12.74
159.9,27.55
29.99,14.1
160.0,26.4
6.9,15.65
156.94,47.9
156.94,47.9
156.94,47.9
156.94,47.9
156.94,47.9
39.9,25.63
59.9,15.15
65.9,18.74
65.0,16.7
65.0,16.7
129.0,21.39
36.85,15.1
79.0,17.8
118.89,18.63
73.76,17.77
228.0,17.04
133.0,43.34
49.9,13.37
219.9,22.03
79.9,17.3
69.9,35.34
399.99,23.6
35.7,17.63
185.85,12.51
78.0,7.8
39.9,21.15
72.9,18.09
42.89,13.6
69.0,13.5
29.99,11.85
19.9,15.1
121.35,34.65
59.9,34.19
349.99,20.69
22.9,15.1
22.9,15.1
129.0,15.65
49.0,19.04
42.99,15.65
199.0,21.88
12.9,8.72
415.8,14.3
249.88,8.61
329.0,60.31
89.9,12.76
94.9,14.41
201.34,25.96
23.5,7.55
23.5,7.55
169.9,20.1
24.99,15.23
84.58,11.22
229.9,15.39
25.99,16.11
25.99,16.11
199.99,25.05
104.9,23.31
5.2,16.79
119.9,39.83
269.45,19.77
77.9,23.35
539.0,37.31
539.0,37.31
29.99,7.5
29.99,7.5
29.99,7.5
29.99,7.5
109.9,23.31
839.99,174.49
259.9,68.74
389.9,27.57
389.9,27.57
247.0,88.32
99.99,11.9
17.99,11.85
99.9,13.72
139.99,26.47
119.34,17.09
24.9,14.52
31.0,11.85
145.0,13.45
69.9,17.62
40.0,14.44
44.98,15.1
53.49,22.87
42.9,19.04
85.5,17.85
58.5,11.91
1314.99,53.88
63.9,25.29
63.9,25.29
98.99,31.78
21.0,7.78
99.9,14.47
130.0,17.16
79.0,26.72
89.9,35.53
144.9,14.03
49.95,18.45
49.95,18.45
79.9,18.66
89.9,17.88
159.9,24.05
39.9,14.1
149.0,17.59
255.9,18.0
19.99,9.34
155.0,14.11
115.0,16.51
819.9,12.99
34.9,20.8
34.9,20.8
220.0,18.09
79.0,15.3
108.9,33.0
219.0,16.83
19.9,16.32
27.99,22.67
27.99,22.67
129.99,14.66
21.9,11.85
139.9,15.73
59.99,14.17
29.0,15.1
41.99,26.43
61.34,18.31
17.8,16.92
58.0,12.75
389.0,48.19
125.62,17.36
19.99,14.1
157.77,15.85
99.99,16.95
84.9,30.9
99.0,23.27
95.0,7.53
49.9,15.79
48.9,19.53
55.0,24.52
32.5,18.23
35.0,19.84
249.9,17.59
249.9,17.59
38.9,15.79
16.5,21.96
18.99,8.23
49.0,14.52
28.3,16.11
1990.0,125.05
499.0,25.81
99.0,17.94
59.0,20.73
139.9,16.74
179.9,16.01
27.99,14.1
143.0,18.88
144.9,21.5
229.0,106.31
69.9,16.74
91.3,26.94
91.3,26.94
128.9,16.04
19.9,21.15
179.99,18.84
66.99,18.0
289.0,19.45
55.9,8.55
49.8,12.18
72.0,21.36
10.99,14.52
149.0,40.37
20.49,14.1
34.9,16.11
69.9,19.98
599.9,22.74
11.55,15.1
113.57,13.81
113.57,13.81
16.99,14.52
16.99,14.52
16.99,14.52
16.99,14.52
16.99,14.52
16.99,14.52
235.0,16.4
79.49,17.0
220.0,14.84
49.99,11.37
39.9,8.72
130.0,8.49
9.99,7.78
1200.0,20.0
179.0,26.87
40.9,17.92
19.9,11.85
498.9,21.42
498.9,21.42
49.9,17.6
150.0,23.92
134.9,9.69
59.9,11.73
94.99,16.91
69.99,18.59
69.0,14.79
85.8,12.1
439.0,55.67
21.99,10.49
21.99,10.49
199.9,26.24
829.0,23.68
19.74,21.15
149.99,23.85
119.0,36.15
75.0,13.55
42.2,44.1
68.9,12.92
34.9,14.52
59.9,17.67
149.9,27.59
259.99,14.16
24.9,16.11
24.9,16.11
24.9,16.11
24.9,16.11
19.9,15.1
19.9,15.1
37.5,16.11
37.5,16.11
179.9,19.39
189.0,19.39
69.99,16.25
299.0,20.19
49.0,13.92
33.0,15.1
79.9,14.31
89.56,12.76
29.99,14.51
20.7,15.1
379.94,16.31
159.99,7.98
95.9,7.93
129.9,9.72
129.9,9.72
53.9,13.46
49.9,15.45
178.9,19.35
159.0,30.15
39.9,50.85
82.99,23.38
47.6,15.1
48.0,17.6
64.99,14.2
89.9,12.13
89.9,12.13
89.9,12.13
89.9,12.13
259.9,48.53
44.99,7.39
34.9,19.43
146.0,12.52
99.9,28.14
99.9,28.14
74.9,12.55
32.76,14.72
39.97,15.1
238.47,119.56
15.0,37.04
149.65,15.8
42.9,21.18
62.99,10.09
62.99,10.09
195.0,48.72
46.0,7.39
104.9,19.92
119.4,17.09
49.95,18.45
49.95,18.45
45.95,8.39
149.9,27.35
109.9,51.06
53.99,21.18
39.0,7.78
35.0,7.78
430.0,36.81
238.99,18.11
1999.99,29.63
30.09,42.49
13.9,10.96
45.0,8.27
149.65,18.99
48.0,18.23
271.0,27.98
58.9,19.38
79.9,14.73
139.8,12.18
159.9,29.52
26.88,38.46
12.99,11.73
12.99,11.73
12.99,11.73
12.99,11.73
110.0,0.0
39.9,18.23
49.9,15.45
299.0,16.26
154.99,11.71
55.0,15.27
210.0,18.38
49.9,15.23
89.9,12.33
69.99,17.77
56.99,8.72
29.99,14.11
29.99,14.11
219.0,17.97
148.0,19.14
149.9,16.68
349.9,19.7
84.99,18.47
29.99,12.79
33.8,42.38
29.1,21.5
135.0,15.04
129.0,13.92
72.0,21.58
72.0,21.58
322.0,186.38
1520.88,28.53
119.48,13.28
122.99,63.11
146.0,12.52
119.95,33.29
129.99,18.0
21.9,15.1
14.49,13.71
117.3,22.29
339.9,17.13
43.9,20.98
23.9,24.35
195.9,8.23
193.9,8.23
49.0,10.66
65.0,15.2
84.99,19.13
1899.05,82.17
120.0,20.33
99.99,28.89
69.9,17.63
53.99,15.13
82.0,16.33
120.0,17.75
43.44,8.46
196.8,18.51
28.45,18.3
28.45,18.3
75.5,13.55
49.9,16.11
65.9,19.65
79.9,19.53
189.9,22.17
49.59,20.84
132.3,9.09
58.0,7.67
89.0,9.44
31.9,15.32
289.0,46.48
39.99,8.72
12.99,7.39
39.9,12.48
552.8,18.62
16.99,12.48
269.0,15.63
188.9,20.56
188.9,20.56
188.9,20.56
188.9,20.56
72.8,12.01
56.0,7.78
59.99,16.18
849.0,174.95
18.9,16.79
83.9,14.76
349.9,29.3
65.9,16.22
135.0,15.12
134.0,15.03
23.7,14.1
99.9,18.98
149.0,15.55
141.99,45.45
1375.65,24.38
52.99,9.34
148.0,14.64
79.9,17.81
83.36,11.97
28.0,8.29
19.9,7.78
149.0,18.29
179.0,36.76
88.9,12.77
119.99,18.95
98.9,14.44
49.0,15.1
146.99,35.19
455.0,18.95
105.0,17.98
105.0,17.98
105.0,17.98
51.9,22.07
16.99,15.1
189.9,13.23
199.0,10.21
69.9,13.08
88.5,12.52
208.95,46.92
59.9,8.27
65.0,18.26
95.0,7.53
517.99,107.87
18.17,11.85
84.44,19.83
124.0,15.62
32.5,11.85
5.99,7.39
56.99,16.84
89.9,11.24
39.9,11.73
39.9,13.37
59.9,11.92
27.9,18.3
31.99,15.56
31.99,15.56
49.0,16.05
209.0,43.74
149.9,14.8
93.5,55.93
119.0,18.93
230.0,18.61
185.0,19.4
1106.99,54.19
29.49,11.85
75.0,15.28
48.9,18.59
39.9,21.15
27.9,18.3
26.9,14.1
78.0,7.41
59.9,15.17
59.9,15.17
78.0,13.45
39.9,18.89
109.0,49.28
35.49,11.85
122.99,25.21
79.9,11.95
13.99,15.1
13.99,15.1
74.9,19.71
17.9,16.79
99.99,28.89
19.95,15.1
467.0,17.02
59.9,17.67
205.0,26.27
85.99,22.88
99.99,25.54
69.9,13.51
84.99,15.35
69.9,44.34
97.9,16.94
179.0,9.45
219.99,9.73
49.9,13.37
45.8,16.11
45.8,16.11
13.65,18.23
31.0,19.32
31.0,19.32
39.99,19.32
120.0,50.71
219.9,18.25
19.9,15.1
74.9,12.43
99.0,34.05
89.99,8.98
59.9,14.51
39.9,7.78
269.9,95.87
269.9,95.87
269.9,95.87
159.99,67.82
48.9,27.08
48.9,27.08
130.0,20.15
149.9,13.39
64.9,39.44
99.9,17.95
149.9,21.54
15.9,15.23
349.9,18.21
39.9,12.48
69.9,16.25
67.0,9.78
44.0,19.32
44.0,19.32
148.0,14.06
159.0,16.41
199.0,18.52
89.99,15.38
89.18,12.01
35.0,8.72
65.9,18.7
25.27,16.11
99.8,10.06
99.8,10.06
188.48,22.98
188.48,22.98
69.9,17.62
189.9,16.09
61.99,37.12
39.9,20.99
89.0,15.37
49.95,22.67
169.9,18.44
23.2,41.01
23.2,10.25
69.9,19.73
144.9,13.31
65.0,18.56
119.99,21.33
100.8,58.9
205.0,14.45
34.0,8.27
34.0,8.27
108.9,10.18
39.9,19.19
124.9,27.82
65.0,27.23
149.9,15.8
99.99,13.72
69.9,17.74
53.99,15.26
99.9,13.72
76.9,18.42
76.9,18.42
299.0,24.38
39.9,13.37
14.2,10.96
79.9,29.6
32.2,16.92
69.9,8.88
97.9,11.89
147.9,13.48
59.9,16.86
105.99,14.49
179.0,81.42
24.9,25.63
79.0,17.8
34.2,11.73
129.9,23.71
129.9,23.71
45.9,15.98
125.0,21.95
23.4,15.1
96.99,13.7
52.9,15.12
160.0,18.69
14.9,16.79
29.1,26.43
14.89,17.06
93.49,14.05
159.9,31.77
65.9,22.39
191.0,9.63
22.9,7.42
22.9,7.42
22.9,7.42
22.9,7.42
22.9,7.42
22.9,7.42
83.9,13.61
44.99,19.23
179.9,51.98
206.9,34.81
165.0,17.63
79.0,12.05
69.9,20.22
79.9,15.66
76.5,12.88
135.0,18.2
99.0,18.79
159.0,21.6
159.0,21.6
27.99,15.3
79.9,19.53
99.0,33.08
149.9,22.27
189.9,22.27
250.0,28.19
24.2,56.65
480.0,31.74
99.9,16.46
79.99,14.31
18.95,12.48
119.7,14.78
299.0,43.07
34.99,12.6
32.99,17.06
83.99,16.35
79.9,9.37
122.99,14.61
549.0,21.56
139.99,23.56
45.0,16.11
89.9,11.83
25.0,15.65
190.9,16.09
61.5,13.58
7.99,7.39
13.65,18.23
197.0,14.4
77.1,23.12
155.97,13.75
199.0,21.66
39.0,4.9
33.0,12.24
51.0,12.48
359.9,14.52
59.9,9.94
150.0,15.8
134.99,23.75
134.99,23.75
99.9,17.95
78.0,18.35
49.0,14.72
49.9,9.34
49.9,9.34
199.9,27.7
535.9,37.55
100.0,23.85
100.0,23.85
799.95,20.67
80.9,8.73
56.99,15.15
99.99,14.87
19.9,15.1
129.9,18.49
309.9,18.0
79.9,27.1
39.0,12.69
125.0,49.4
79.9,19.53
99.9,22.7
39.9,8.72
109.9,17.02
115.0,9.62
199.9,26.24
239.99,22.17
119.99,26.92
107.9,23.56
169.0,8.44
199.99,16.15
139.0,53.32
19.5,15.23
18.45,18.23
50.0,14.1
58.9,14.72
89.9,7.49
179.0,14.27
99.99,15.45
148.0,23.62
299.99,29.05
135.0,27.9
95.15,12.8
49.9,8.27
136.97,31.7
49.0,7.78
117.3,21.73
44.9,15.56
29.9,18.31
79.9,23.36
121.97,17.1
39.99,14.1
65.9,16.22
49.9,14.1
35.0,8.41
79.9,57.33
99.99,44.5
29.99,14.1
42.79,15.1
41.9,17.63
150.0,15.8
15.0,18.23
329.9,33.05
49.9,18.0
69.9,26.79
69.9,26.79
138.0,18.85
44.9,14.1
99.9,17.95
25.99,17.63
42.99,14.52
36.9,16.05
18.75,17.06
39.9,18.23
135.9,18.2
299.0,44.37
49.0,15.1
69.9,18.29
219.99,22.34
148.0,17.97
18.9,18.23
19.9,16.32
144.99,12.22
259.99,24.46
259.99,24.46
99.0,19.23
119.9,28.22
94.0,20.42
88.0,16.61
140.0,23.78
14.0,7.39
99.9,21.1
130.0,23.49
130.0,23.49
130.0,23.49
104.9,16.49
12.49,15.1
12.49,15.1
104.0,18.83
89.9,13.65
349.9,15.47
105.0,28.11
84.99,15.35
29.9,7.71
135.0,16.02
120.49,13.14
23.9,7.43
76.0,21.02
17.99,14.52
19.99,7.39
32.8,14.1
56.97,12.8
53.9,9.13
43.8,14.44
139.0,18.1
93.99,35.18
59.99,22.74
49.59,16.6
77.0,23.12
199.9,50.36
158.26,24.18
149.9,60.28
34.99,14.1
84.99,18.16
69.99,2.66
42.99,17.73
49.9,13.71
29.6,11.74
87.67,14.4
136.0,18.83
28.49,16.79
110.32,7.96
159.0,25.95
45.0,27.2
70.0,17.77
35.0,8.41
75.0,7.78
12.9,12.79
12.9,12.79
59.0,16.11
44.5,7.78
90.0,51.35
212.4,20.03
212.4,20.03
45.97,19.51
29.49,7.78
49.99,23.07
29.9,7.55
129.0,36.98
120.0,13.28
69.9,15.7
89.0,19.59
99.9,17.95
15.0,8.29
130.0,17.35
61.9,14.51
37.9,8.88
14.99,7.78
14.99,7.78
99.99,7.56
135.0,22.88
47.9,8.88
369.9,24.41
182.0,14.29
79.8,12.69
399.9,17.56
139.9,16.74
250.0,35.02
25.9,15.11
97.9,12.19
659.0,53.14
71.9,25.04
84.95,0.31
49.0,17.67
139.99,13.81
99.97,16.14
99.97,16.14
115.0,15.56
109.9,13.32
75.0,51.03
106.9,0.0
69.9,16.25
369.9,18.35
179.0,18.5
83.9,19.78
159.9,12.62
69.9,17.74
19.9,15.79
19.9,15.79
22.9,11.85
85.9,15.9
28.9,12.86
97.0,19.65
94.9,16.91
86.9,12.11
143.8,14.68
229.04,21.34
167.68,14.92
179.9,16.01
69.0,19.45
229.9,38.52
175.0,15.98
174.0,18.5
49.0,22.85
49.0,22.85
42.99,9.34
110.0,13.07
42.9,37.9
129.99,19.01
89.99,45.09
325.0,17.02
23.9,14.1
15.99,11.85
29.9,14.22
29.9,14.22
29.9,7.11
32.99,9.37
109.9,9.37
99.9,112.44
189.9,29.36
189.9,29.36
349.9,34.05
21.9,18.47
21.9,18.47
25.9,1.85
169.0,25.31
169.0,25.31
169.0,25.31
169.0,25.31
59.9,16.61
169.9,17.44
197.8,22.22
22.9,17.61
12.9,12.58
69.9,20.06
69.9,20.06
151.4,23.86
151.4,23.86
249.49,8.61
35.0,15.35
119.99,7.7
79.9,15.31
95.0,19.58
232.9,37.71
759.9,32.27
75.0,12.03
89.97,21.28
159.99,38.96
129.0,20.14
189.9,23.87
59.9,16.79
9.0,11.85
56.99,17.68
59.9,12.55
79.9,17.81
27.9,16.79
235.0,18.09
129.99,18.16
99.0,19.88
2338.08,375.28
33.89,15.79
69.9,19.03
76.9,17.79
16.99,22.06
799.0,57.95
66.99,27.75
149.9,18.98
139.0,23.83
122.99,13.3
100.0,12.83
27.92,12.69
53.9,13.4
18.75,15.1
39.99,16.95
230.0,42.59
59.9,12.55
199.9,15.15
399.0,14.29
124.0,13.89
56.9,8.72
149.0,44.84
101.9,44.56
27.99,15.1
44.1,16.11
89.0,34.99
29.9,27.49
56.8,12.84
45.9,15.11
39.0,7.78
238.0,19.91
45.49,10.96
335.0,10.91
89.0,15.37
126.0,15.63
85.9,18.4
89.99,14.38
359.0,29.45
595.0,29.45
129.9,17.35
29.99,7.47
78.0,9.77
36.99,21.15
62.0,16.06
79.9,12.69
88.34,16.25
96.0,15.52
29.99,15.1
68.0,18.69
29.9,18.69
37.99,15.79
89.9,13.99
199.9,27.7
39.0,7.39
59.9,14.13
2350.0,69.2
69.99,15.59
69.99,15.59
75.9,19.5
24.99,22.9
34.99,15.1
29.99,14.43
160.0,23.05
134.0,47.47
349.9,17.55
69.9,23.07
189.9,15.08
219.0,17.97
145.0,19.12
54.9,22.96
40.0,8.72
58.99,22.12
51.4,25.64
84.3,13.93
759.9,20.08
69.9,0.0
129.9,15.79
29.99,22.14
138.0,28.35
12.9,7.39
8.9,18.23
165.0,18.43
139.99,15.86
42.99,20.8
130.0,10.58
265.0,24.57
124.0,15.62
60.0,8.88
59.0,25.69
44.9,18.41
159.94,40.39
120.0,45.3
22.0,14.52
22.0,14.52
69.9,19.73
19.99,14.52
239.9,9.26
122.99,63.11
89.7,18.73
11.87,15.23
94.9,31.31
49.9,8.72
26.99,21.15
49.98,15.45
279.0,18.79
79.9,11.76
149.99,8.81
229.0,12.81
99.9,13.53
75.0,13.08
174.97,23.76
143.54,16.63
9.99,11.73
30.5,17.63
120.0,15.72
135.0,58.9
109.0,21.16
349.9,19.52
119.9,19.52
125.9,16.19
276.9,19.19
276.9,19.19
76.9,12.04
76.9,12.04
899.0,67.48
65.0,15.89
59.9,17.67
79.9,7.81
82.8,15.33
29.98,18.23
782.25,20.23
13.9,11.85
59.9,13.44
54.9,15.26
39.9,15.1
83.99,11.21
105.9,11.76
69.9,17.74
94.99,16.29
18.9,13.47
245.9,48.43
245.9,48.43
37.8,37.87
110.0,21.26
118.99,18.08
79.99,17.81
124.9,15.62
199.0,28.34
69.99,8.11
129.8,82.76
58.99,16.73
23.9,8.72
53.9,13.46
29.9,11.89
69.9,18.38
10.9,11.85
10.9,11.85
209.0,43.66
119.0,18.93
379.99,18.42
12.99,12.79
49.0,15.13
59.0,15.13
399.0,21.76
168.8,16.06
49.0,17.64
34.78,8.72
34.78,8.72
13.3,15.1
49.99,16.32
72.62,12.85
101.0,46.01
45.9,13.66
45.9,11.85
229.9,18.86
99.0,34.05
119.9,31.87
169.0,8.92
24.99,7.39
699.0,33.68
209.9,61.93
12.97,15.1
415.99,11.11
129.6,14.66
129.6,14.66
69.0,18.72
25.0,17.78
59.9,15.17
179.9,19.36
56.9,11.42
