geolocation_lat,geolocation_lng,seller_zip_code_prefix,seller_city,seller_state
-23.00927096142304,-43.42940927644404,22793,rio de janeiro,RJ
-23.749510231490447,-46.75972518763336,4870,sao paulo,SP
-25.44041155231119,-49.27281542157665,80230,curitiba,PR
-23.637285303364266,-46.519363822926856,9210,santo andre,SP
-22.895876357204664,-47.0791850342778,13070,campinas,SP
-21.83948265963376,-46.88952885213608,13880,vargem grande do sul,SP
-23.539446764643067,-46.639378335968615,1209,sao paulo,SP
-27.10573505374388,-48.920455830982895,88354,brusque,SC
-22.71683928585045,-47.65736585405934,13405,piracicaba,SP
-23.666436408909707,-46.65554725086943,4365,sao paulo,SP
-22.210461027738702,-49.93571261075899,17515,marilia,SP
-23.58540069658577,-46.58427399775607,3134,sao paulo,SP
-29.16957635052199,-51.164852512339095,95020,caxias do sul,RS
-31.32151917200534,-54.10078389798132,96400,bage,RS
-23.53204714071786,-46.49681439647412,3667,sao paulo,SP
-23.50126797890817,-46.73964800083672,5126,sao paulo,SP
-23.31259824896755,-51.36894941889966,86600,rolandia,PR
-27.11748865001931,-50.01200135402357,89190,taio,SC
-23.64698286895065,-46.8457050644261,6803,embu das artes,SP
-23.601764863046306,-46.54785125728302,3210,sao paulo,SP
-23.520480249006216,-47.44649732938174,18025,sorocaba,SP
-21.301705697260985,-50.33198634467411,16200,birigui,SP
-23.539494799586286,-46.63284391414975,1026,sao paulo,SP
-23.611243044405345,-46.64579071565007,4058,sao paulo,SP
-21.22597638634657,-50.459834200386645,16021,sp,SP
-22.768743804807222,-47.395682479228896,13457,santa barbara d'oeste,SP
-21.210104711049134,-47.80139005429387,14020,ribeirao preto,SP
-22.66791333527613,-50.41920174522468,19800,assis,SP
-22.549033360244323,-43.210094724044055,25645,petropolis,RJ
-23.64742980183505,-46.63695438634658,4319,sao paulo,SP
-18.577525746082078,-46.52839637738491,38701,patos de minas,MG
-23.590277256448758,-46.506241529834405,3916,sao paulo,SP
-23.43410150291419,-46.55347243450285,7077,garulhos,SP
-19.92468463835193,-43.90432264946042,30270,belo horizonte,MG
-25.383237045242065,-49.23195552997861,82640,curitiba,PR
-26.83714879865378,-49.01135722220592,89117,gaspar,SC
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-26.07915296665839,-53.06725661073275,85601,francisco beltrao,PR
-23.41848622413047,-51.92625934548862,87030,maringa,PR
-23.555682314184303,-46.63309991286275,1511,sao paulo,SP
-25.453155877315545,-49.2850395992267,80240,curitiba,SP
-22.188742247875226,-49.93422578806241,17514,marilia,SP
-23.5030857485429,-46.63382294171621,2013,sao paulo,SP
-23.587964350055916,-48.050515104990346,18200,itapetininga,SP
-20.43773362250285,-44.75914024487753,35530,claudio,MG
-23.087824894141608,-46.71345491227471,13240,jarinu,SP
-23.141554810215275,-47.23811647179686,13347,indaiatuba,SP
-20.80243626346376,-49.39562406741489,15025,sao jose do rio preto,SP
-21.135911060505503,-47.83943588412487,14057,ribeirao preto,SP
-18.875795091869104,-48.27553126672053,38402,uberlandia,MG
-19.8780710718738,-43.91303661434592,31920,belo horizonte,MG
-23.537982300854097,-46.64927618235323,1215,sao paulo,SP
-25.397971942264448,-49.24103753690352,82510,curitiba,PR
-29.374490431468143,-51.10997893571979,95150,nova petropolis,RS
-22.744969047625496,-47.37914712056189,13454,santa barbara d'oeste,SP
-21.15613133316094,-47.74568764755373,14079,ribeirao preto / sao paulo,SP
-23.60408998251485,-46.61372320760002,4276,sao paulo,SP
-22.41279106394308,-47.55498970959049,13506,rio claro,SP
-21.123005689422374,-48.94945781487678,15807,catanduva,SP
-27.03257944981925,-48.65823216406999,88340,camboriu,SC
-21.15425171160022,-47.78738989325995,14076,ribeirao preto,SP
-27.29179483303176,-48.92815174969478,88270,nova trento,SC
-23.416176489035724,-47.42898358673321,18103,sorocaba,SP
-31.77241286955392,-52.34399183819032,96020,pelotas,RS
-25.397971942264448,-49.24103753690352,82510,curitiba,PR
-2.546079233971952,-44.3089863702464,65072,sao luis,MA
,,2285,sao paulo,SP
-23.31537709740904,-51.14494497224309,86039,londrina,PR
-25.5347523805182,-49.236641559813016,81770,curitiba,PR
-22.12947979600667,-51.3915163426337,19013,presidente prudente,SP
-22.972956517889177,-43.39706327699233,22775,rio de janeiro,RJ
-23.60932765805877,-46.48329014195862,3963,sao paulo,SP
-20.89887671578811,-49.36613976344353,15051,sao jose do rio pret,SP
-22.559120480675748,-47.16516839542564,13160,artur nogueira,SP
-22.657282312191057,-50.41657037194679,19806,assis,SP
-23.57714001165677,-46.48276229003407,8275,sao paulo,SP
-22.74098779744896,-47.60706025967849,13420,sao paulo,SP
-23.089034640573622,-47.21441923786709,13330,indaiatuba,SP
-27.594535616886628,-48.6167263916482,88102,sao jose,SC
-15.788869942812711,-47.891651009146585,70070,brasilia,DF
-3.8901147556598543,-38.44773101809647,61760,eusebio,CE
-26.79317696058101,-49.10149805355832,89069,blumenau,SC
-29.616140787882497,-52.17587557262544,95800,venancio aires,RS
-25.137586656946542,-54.29549226248378,85880,itaipulandia,PR
-23.459393645572977,-46.56533488185765,7056,guarulhos,SP
-23.66721675288362,-46.49913206319721,9111,santo andre,SP
-23.575139177299555,-46.54103782670819,3378,sao paulo,SP
-22.926904742714527,-47.067241683593984,13040,campinas,SP
-23.746252526227707,-46.677001782820696,4850,sao paulo,SP
-23.377396999935016,-51.93100618003307,87025,maringa,PR
-25.39986976934627,-49.25998715153791,80540,curitiba,PR
-26.07915296665839,-53.06725661073275,85601,francisco beltrao,PR
-25.34347077721826,-49.227809047574894,83402,colombo,PR
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.32532644463037,-51.15843393839796,86010,londrina,PR
-23.554133203993324,-46.53048959908248,3431,sao paulo,SP
-21.197994153181128,-47.779317275572765,14096,ribeirao preto,SP
-19.90714902346989,-43.95579553683124,31210,belo horizonte,MG
-23.62105546378897,-46.56510050291419,9541,sao caetano do sul,SP
-21.1774515925616,-47.79583295337295,14090,ribeirao preto,SP
-20.830232611066197,-49.35777544399851,15076,sao jose do rio preto,SP
-22.895876357204664,-47.0791850342778,13070,campinas,SP
-23.571257720785987,-46.69633123175024,5424,sao paulo,SP
-20.852451581621605,-49.41914539705164,15093,sao jose do rio preto,SP
-29.675741335580245,-51.16812324157407,93347,novo hamburgo,RS
-12.157899638207386,-39.7404365008309,44600,ipira,BA
-23.513593871775623,-46.59299115736628,2119,sao paulo,SP
-26.93582349025945,-48.62774700312716,88306,itajai,SC
-8.054831577298156,-34.898531076461445,52010,recife,PE
-25.879391743627053,-48.61948177812689,83280,guaratuba,PR
-23.551013388568272,-46.44848890729416,8290,sao paulo,SP
-25.372162488430515,-49.35319575578474,83535,campo magro,PR
-23.5413525745282,-46.609555379681474,3052,sao paulo,SP
-21.11155006081336,-44.18785451278384,36325,tiradentes,MG
-19.92468463835193,-43.90432264946042,30270,belo horizonte,MG
-22.88255076242137,-47.04691965736627,13076,campinas,SP
-25.401775500000003,-49.22824049999999,82515,curitiba,PR
-22.75967282783305,-47.364736674563375,13456,santa barbara d'oeste,SP
-20.82418210752639,-49.350834727060686,15075,sao jose do rio preto,SP
-22.66272240238052,-50.43776522959186,19804,assis,SP
-23.511019526227717,-46.46270107562471,8050,sao paluo,SP
-23.4372546568219,-51.9636153957686,87060,maringa,PR
-23.978624736621192,-46.2155448966947,11442,guaruja,SP
-23.65250284762537,-46.66809535567546,4367,sao paulo,SP
-22.692716807485205,-43.42685881326686,26051,rio de janeiro,RJ
-23.41382198370398,-51.90777440824636,87040,maringa,PR
-23.53961683236193,-46.70566371911255,5061,sao paulo,SP
-24.961400882504734,-53.45816618100577,85801,cascavel,PR
-23.17589664637174,-46.886594495206815,13215,jundiai,SP
-25.66745573437876,-49.28880133395711,83823,fazenda rio grande,PR
-21.956309999999995,-44.882378788136165,37443,baependi,MG
-23.674454445015115,-46.50700299500791,9170,santo andre,SP
-25.48015350874257,-49.29687243020366,81070,curitiba,PR
-27.58902112461769,-48.598946219401,88090,florianopolis,SC
-25.474502573234364,-49.35249257828181,81260,curitiba,PR
-23.64666482292688,-46.7203832596514,4756,sao paulo,SP
-19.878513898894187,-43.95694702879617,31255,belo horizonte,MG
-23.489345713572614,-46.47738070858095,3809,sao paulo,SP
-21.16850440882337,-47.79370519233655,14085,ribeirao preto,SP
-23.724048365774344,-46.57360861668318,9812,sao bernardo do campo,SP
-23.62615314929649,-46.74691974117254,5734,sao paulo,SP
-23.82852167738724,-46.814795982633896,6900,embu guacu,SP
-22.817267426623037,-43.03948051450261,24445,sao goncalo,RJ
-23.569085514570943,-46.52738665237461,3461,sao paulo,SP
-20.43773362250285,-44.75914024487753,35530,claudio,MG
-23.642000682560305,-46.760385963274885,5763,sao paulo,SP
-15.863133388660309,-48.08595097165081,72318,brasilia,DF
-22.33464564974889,-49.05350529935354,17011,bauru,SP
-21.16850440882337,-47.79370519233655,14085,ribeirao preto,SP
-20.46314914532826,-54.6960039862177,79104,campo grande,MS
-23.71933860892157,-46.5517479343586,9720,sao bernardo do campo,SP
-23.50032232672679,-46.64104366534537,2451,sao paulo,SP
-24.75751269190114,-51.76142521085123,85200,pitanga,PR
-23.609943,-46.48136049610485,3962,sao paulo,SP
-23.608841469328887,-46.60984215375959,4282,sao paulo,SP
-23.474831167458955,-46.771401353473415,6276,osasco,SP
-23.54516769470249,-46.63224867958328,1021,sao paulo,SP
-23.393562601044792,-51.421650018700745,86703,arapongas,PR
-20.54822779974972,-47.395897060007975,14403,franca,SP
-24.011288218359883,-46.41873374429398,11701,praia grande,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.523529635894477,-46.459776612815325,8226,sao paulo,SP
-23.61776447100232,-46.574964586733216,9530,sao caetano do sul,SP
-23.54138387625104,-46.6140494458142,3001,sao paulo,SP
-22.353122459390228,-49.0981396206503,17056,bauru,SP
-23.74028612323272,-46.69436740882336,4843,sao paulo,SP
-19.815697665012323,-43.9753305807606,31520,belo horizonte,MG
-23.68011442853022,-46.4524537436668,9350,maua,SP
-27.58917099140166,-48.579840372323886,88075,florianopolis,SP
-20.530671079410943,-47.39851931627846,14401,franca,SP
-18.925348871775626,-48.24236513543774,38408,uberlandia,MG
-22.75967282783305,-47.364736674563375,13456,santa barbara d'oeste,SP
-23.57203616319466,-46.61521226741304,1550,sao paulo,SP
-16.73600057496822,-49.3025740827112,74343,goiania,GO
-23.44007914793122,-46.51144923980033,7133,guarulhos,SP
-25.49503825145709,-49.29960146295223,81050,curitiba,PR
-26.491731442148883,-49.07562289508913,89251,jaragua do sul,SC
-29.71402737521854,-53.17959442346758,96530,paraiso do sul,RS
-22.851929577501,-45.23031074613782,12570,aparecida,SP
-23.49636707533955,-47.43890030979464,18015,sorocaba,SP
-21.388733126342974,-42.71196264097796,36773,cataguases,MG
-23.46016520927345,-46.65066418373822,2634,sao paulo,SP
-25.419033754919543,-49.234728216486815,82520,curitiba,PR
-12.157899638207386,-39.7404365008309,44600,ipira,SP
-22.087700920983718,-48.7476570587839,17250,bariri,SP
-21.139883727999347,-44.268940126146894,36300,sao joao del rei,MG
-23.215086943101173,-45.88965270330085,12231,sao jose dos campos,SP
-22.813951149316207,-47.22434086940969,13177,sumare,SP
-22.74703919816495,-47.34322030252755,13465,americana,SP
-19.849882697848685,-44.02029046658248,32185,contagem,MG
-23.530828892867447,-46.527533900773285,3647,sao paulo,SP
-23.51937483109403,-46.19269037743349,8710,mogi das cruzes,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.71992046378896,-46.693208556754605,4809,sao paulo,SP
-22.702619514570955,-46.7658643411045,13900,amparo,SP
-22.56314478067754,-44.25649843818681,27353,barra mansa,RJ
-26.93582349025945,-48.62774700312716,88306,itajai,SC
-23.64645316564389,-46.66995830987091,4362,sao paulo,SP
-20.3241488189149,-40.37596652382395,29150,cariacica,ES
-24.04895262488876,-46.53411148239479,11707,praia grande,SP
-22.899782764383268,-43.22853469954991,20910,rio de janeiro,RJ
-23.551840970021367,-46.58870301887013,3171,sao paulo,SP
-16.76645713323428,-49.43420978223543,75345,abadia de goias,GO
-27.227305885654083,-49.64789177350121,89165,rio do sul,SC
-22.38438072912452,-47.586364840844695,13504,rio claro,SP
-23.56168119891244,-46.50627110555333,3573,sao paulo,SP
-23.606332072162274,-46.488808985429046,3929,sao paulo,SP
-24.70465085379017,-53.73705260924831,85905,toledo,PR
-23.56910958090484,-46.57235346003806,3191,sao paulo,SP
-23.43410150291419,-46.55347243450285,7077,guarulhos,SP
-21.19819052567945,-50.45330794255291,16074,aracatuba,SP
-22.154209249920417,-49.95162687408481,17512,marilia,SP
-29.71840516884322,-51.11541301407027,93425,novo hamburgo,RS
-22.72893170107914,-47.301322143632056,13473,americana,SP
-19.92449229586244,-43.947039608806,30170,belo horizonte,MG
-23.552642975301502,-46.55303510713256,3410,sao paulo,SP
-23.573835900917526,-46.61101337290079,1552,sao paulo,SP
-30.099819425212,-51.234831738963614,91910,porto alegre,RS
-23.66900465722205,-46.71802455259966,4763,sao paulo,SP
-23.221431461827063,-45.888163895493165,12230,sao jose dos campos,SP
-23.491756697843805,-46.89634269921673,6409,barueri,SP
-25.533751917338503,-49.199826126071535,83005,sao jose dos pinhais,PR
-29.696176744247623,-53.72535127945654,97110,santa maria,RS
-23.60408998251485,-46.61372320760002,4276,sao paulo,SP
-22.01139055955482,-47.886487092764376,13560,sao carlos,SP
-25.459127696635733,-49.23715637356463,81520,curitiba,PR
-16.64535074864296,-49.290287092233314,74550,goiania,GO
-25.510380745556976,-54.58575674963803,85865,foz do iguacu,PR
-23.61208173105776,-46.62318025867047,4137,sao paulo,SP
-27.675399941807463,-48.68445574523188,88135,palhoca,SC
-29.91005335319802,-51.169226719006566,92020,canoas,RS
-21.69216794221008,-45.25804903964345,37410,tres coracoes,MG
-21.858555070695942,-47.48403458197557,13660,porto ferreira,SP
-23.58020448542905,-46.62978341909516,4106,sao paulo,SP
-19.85284231244068,-43.98751965994399,31340,contagem,MG
-21.152969235356927,-47.77227625506376,14075,ribeirao preto,SP
-23.637496609498484,-46.57411344809283,9570,sao caetano do sul,SP
-23.4372546568219,-51.9636153957686,87060,maringa,PR
-23.933071987144555,-46.32396741794616,11013,santos,SP
-21.56727451244741,-45.43589090780592,37006,varginha,MG
-28.28944621405989,-52.79412331824494,99500,carazinho,RS
-23.528128203061986,-46.77680754732808,6097,osasco,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.56180201082004,-46.47968149264242,8280,sao paulo,SP
-22.105021567709144,-50.1738866856198,17580,pompeia,SP
-19.946082656673784,-43.96674583291018,30431,belo horizonte,MG
-22.438121280598992,-46.973524736049406,13800,mogi mirim,SP
-23.30139631473257,-45.96172658840667,12308,jacarei,SP
-23.551013388568272,-46.44848890729416,8290,sao paulo,SP
-23.512538179294825,-46.50108112461768,3872,sao paulo,SP
-23.568092855750987,-47.88939111855585,18220,alambari,SP
-23.5298272739339,-46.66466605744709,1156,sao paulo,SP
-22.6025864711492,-48.81247149518349,18683,lencois paulista,SP
-21.21832154593456,-50.400362346932894,16012,aracatuba,SP
-23.435118221374,-51.92885489694695,87005,maringa,PR
-21.78761366528708,-50.87213184519997,17700,osvaldo cruz,SP
-24.9409988170985,-53.4931867821282,85807,cascavel,PR
-10.878859913934782,-61.95720116018758,76900,ji parana,RO
-20.79075839726487,-49.38146791931792,15030,sao jose do rio preto,SP
-22.418541912748985,-43.67993483814997,27700,vassouras,RJ
-22.51225020394538,-48.55643861501519,17350,igaracu do tiete,SP
-23.17589664637174,-46.886594495206815,13215,jundiai,SP
-22.72616580904841,-45.12752204287612,12600,lorena,SP
-26.90788801527196,-49.36522248757208,89136,rodeio,SC
-23.08412527710581,-46.98121307089687,13290,louveira,SP
-21.126845368024707,-48.98932863142702,15803,catanduva,SP
-18.78496774943796,-42.944086961896645,39740,guanhaes,MG
-22.205948517432308,-49.95494015032813,17506,marilia,SP
-26.3367734454671,-48.906451424923546,89215,joinville,SC
-21.53063424894017,-42.19299779303212,28470,santo antonio de padua,RJ
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.40870190356673,-51.94097450684423,87020,maringa,PR
-23.57022881903173,-46.78203873576096,6040,osasco,SP
-23.01778836599993,-46.52244499999995,12924,braganca paulista,SP
-27.0558026497794,-49.626171791002086,89150,presidente getulio,SC
-22.78314454789037,-46.58949540991712,12995,pinhalzinho,SP
-27.403062004188214,-51.22967409631809,89620,campos novos,SC
-23.612052666446743,-46.60783466642034,4273,sao paulo,SP
-23.495750203445063,-46.56850788842403,2150,sao paulo,SP
-16.37787453533949,-39.58753930062822,45820,eunapolis,BA
-22.57487785152052,-47.416177053147926,13482,limeira,SP
-22.487091860243755,-47.21575974696741,13165,engenheiro coelho,SP
-23.496403578683147,-46.44510648389983,8011,sao paulo,SP
-22.849226544300205,-47.61048571730711,13390,rio das pedras,SP
-26.27254649125743,-48.87520336219632,89220,joinville,SC
-23.59633673965611,-46.56507737454559,3147,sao paulo,SP
-23.56337220714669,-46.93710104735605,6663,itapevi,SP
-20.29811259961654,-50.25331663457617,15601,fernandopolis,SP
-20.072234826974277,-41.13260705353448,29600,afonso claudio,ES
-23.313782623850443,-47.8240690156379,18279,tatui,SP
-23.48299439578163,-46.750699765335554,5170,sao paulo,SP
-20.793966591593712,-49.363925103061646,15055,sao jose do rio preto,SP
-23.713052505361883,-46.61991569705063,4476,sao paulo,SP
-23.504769581649203,-46.62470303231384,2030,sao paulo,SP
-22.926904742714527,-47.067241683593984,13040,campinas,SP
-23.532447184574945,-46.61401961463438,3017,sao paulo,SP
-24.94812606272721,-53.45992279514128,85810,cascavel,PR
-23.5215728152839,-46.8470896586926,6311,carapicuiba / sao paulo,SP
-22.632411085950487,-47.176022324178064,13154,cosmopolis,SP
-20.782078847545822,-49.37199920061633,15050,sao jose do rio preto,SP
-22.564590914795996,-47.40315315223038,13480,limeira,SP
-22.81905949374732,-47.09337872045235,13084,campinas,SP
-23.53386853621104,-46.81391517346643,6186,osasco,SP
-26.92271706469511,-49.14820561360983,89046,blumenau,SC
-18.94141413405276,-48.33714543949449,38414,uberlandia,MG
-22.89428279372572,-43.12073703239408,24020,niteroi,RJ
-23.626718469902592,-46.59748992134098,4251,sao paulo,SP
-25.42552957617298,-49.254479518177625,80045,curitiba,PR
-23.552512530494816,-51.46349357996916,86800,apucarana,PR
-23.68729227976227,-46.6417415487045,4424,sao paulo,SP
-23.621298213976644,-46.61707660851753,4293,sao paulo,SP
-23.5259011954249,-46.84502074190641,6317,carapicuiba,SP
-19.50664329902649,-42.630873484496206,35170,coronel fabriciano,MG
-19.92416706994057,-43.91647950666509,30240,belo horizonte,MG
-24.931724573143217,-53.44772739330013,85813,cascavel,PR
-25.539514511800988,-49.2755937901783,81900,curitiba,PR
-23.485755415382435,-46.70221321730524,2963,sao paulo,SP
,,7412,aruja,SP
-19.84716972915744,-44.60195651841526,35660,centro,MG
-22.651747459893823,-50.38975850805008,19815,assis,SP
-23.67208977101971,-46.739566162646405,4904,sao paulo,SP
-26.25351566740153,-48.80168204279203,89225,joinville,SC
-23.57714001165677,-46.48276229003407,8275,sao paulo,SP
-23.38219409935399,-51.95529780691714,87083,parana,PR
-26.905292101127028,-49.24885309562462,89080,indaial,SC
-30.04404879488149,-51.19180931334757,90630,porto alegre,RS
-27.14294161449014,-48.50728684609616,88215,bombinhas,SC
-22.76161176963473,-47.15147246350049,13140,paulinia,SP
-12.951288035946698,-38.49508799723486,40368,salvador,BA
-23.573423597337367,-46.56044110973281,3345,sao paulo,SP
-23.5168573377747,-46.770197196975495,6283,osasco,SP
-23.0122137105142,-47.52203973160603,13360,capivari,SP
-23.52675976321213,-46.94317674153119,6696,itapevi,SP
-20.530671079410943,-47.39851931627846,14401,franca,SP
-22.896755634456788,-43.09981143435861,24240,niteroi,RJ
-23.624784000000005,-46.53954225000001,9220,santo andre,SP
-23.437975269077903,-51.91385959802448,87050,maringa,PR
-23.68126777542048,-46.612177805125086,9921,diadema,SP
-21.83948265963376,-46.88952885213608,13880,vargem grande do sul,SP
-22.972496751601327,-43.18950774937962,22051,rio de janeiro,RJ
-23.453200132516344,-46.484469408993874,7084,guarulhos,SP
-23.528716250620374,-46.62026515958797,3029,sao paulo,SP
-23.554079433810344,-46.53324185942636,3426,sao paulo,SP
-19.9436908647076,-44.06152591958379,32280,contagem,MG
-20.8186365094994,-49.36992583875571,15013,sao jose do rio preto,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.686979510964274,-46.76072726380634,4937,sao paulo,SP
-20.71749602546334,-47.8769102907048,14620,orlandia,SP
-22.71683928585045,-47.65736585405934,13405,piracicaba,SP
-23.975863693331,-48.87459952903885,18401,itapeva,SP
-19.46361254830593,-44.24441403023008,35700,sete lagoas,MG
-22.72880404359728,-47.63173831975289,13418,piracicaba,SP
-23.42207596280801,-46.49318406994056,7140,guarulhos,SP
-23.112774381969185,-46.5488845105504,12940,atibaia,SP
-23.63501354177962,-46.50399501887012,9280,santo andre,SP
-23.753948510964275,-45.41325199417162,11600,sao sebastiao,SP
-23.61187194393789,-46.49648901373423,3976,sao paulo,SP
-21.808017,-49.62064949999999,16500,cafelandia,SP
-22.50137476856727,-48.707334186318725,17290,macatuba,SP
-24.04895262488876,-46.53411148239479,11707,praia grande,SP
-22.72282092806635,-46.84179829244856,13908,amparo,SP
-27.00086872288371,-51.14532022116548,89560,videira,SC
-15.791671806721045,-48.125660814493855,72251,brasilia,DF
-27.623801411846078,-48.67428578001718,88137,palhoca,SC
-21.97841480270819,-46.79561480625737,13870,sao joao da boa vista,SP
-23.474632525679453,-46.56894074606139,2236,sao paulo,SP
-28.680001204874007,-49.345926043307074,88813,criciuma,SC
-25.372898999999997,-50.46185700000001,84530,teixeira soares,PR
-22.781636805753173,-43.42729289041388,26551,mesquita,RJ
-20.28599742780295,-50.26063395418952,15600,fernandopolis,SP
-25.52418339439665,-49.2531228753823,81720,curitiba,PR
-23.49027291257428,-46.66072145905712,2544,sao paulo,SP
-23.3444533546691,-52.0955185291364,87160,mandaguacu,PR
-25.66745573437876,-49.28880133395711,83823,fazenda rio grande,PR
-23.50751688121068,-46.67373228420568,2710,sao paulo,SP
-23.33472238190318,-51.14522312378098,86040,londrina,PR
-22.428725888669057,-42.97556752642736,25957,teresopolis,RJ
-21.91979367661405,-50.52628819150581,17606,sao paulo,SP
-23.42880633856904,-51.97183135000928,87015,maringa,PR
-27.193200500549096,-49.79406439215644,89180,rio do oeste,SC
-23.50271592062436,-46.48299647362806,3804,sao paulo,SP
-23.09232014212125,-47.19741214338984,13339,indaiatuba,SP
-26.999696999999948,-48.63513949999995,88330,balneario camboriu,SC
-22.727374795169958,-47.67061025477531,13403,piracicaba,SP
-25.879391743627053,-48.61948177812689,83280,guaratuba,PR
-23.57034735804139,-46.65315099653755,1403,sao paulo,SP
-21.760806096824155,-48.17228519205648,14802,araraquara,SP
-27.675399941807463,-48.68445574523188,88135,palhoca,SC
-23.40949927477061,-46.39656594240867,7176,guarulhos,SP
-25.47522523721072,-49.24036693812938,81510,curitiba,PR
-23.18093790397594,-45.86936250721335,12215,sao jose dos campos,SP
-22.064437791015006,-47.89639950819431,13573,sao carlos,SP
-23.93465945090488,-46.331065142884974,11010,santos,SP
-23.377396999935016,-51.93100618003307,87025,vendas@creditparts.com.br,PR
-22.765556142540756,-41.89927673881432,28950,armacao dos buzios,RJ
-23.631758958364607,-46.69967548098564,4714,sao paulo,SP
-23.49599428336896,-46.74245332431184,5127,sao paulo,SP
-19.984572714049783,-44.4048179930132,35670,mateus leme,MG
-23.554750452680462,-46.50070100291418,3581,sao paulop,SP
-23.38219409935399,-51.95529780691714,87083,maringa,PR
-23.569438714409333,-46.66342129141903,1408,sao paulo,SP
-23.62527254443769,-46.77949146270542,6766,taboao da serra,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.99777832361936,-46.2767638411045,11431,guaruja,SP
-21.703103099082472,-43.43127757868314,36087,juiz de fora,MG
-23.67774108964741,-46.66864662392521,4438,sao paulo,SP
-16.695777121000333,-49.29877056247072,74305,goiania,GO
-23.666655446303828,-46.53485782638931,9041,santo andre,SP
-23.20706431353269,-46.760735214610754,13232,campo limpo paulista,SP
-22.59496246184797,-46.521509282521215,13960,socorro,SP
-23.481059081597326,-46.64630746073055,2475,sao paulo,SP
-26.003670174999968,-53.23275043899997,85603,francisco beltrao,PR
-22.895876357204664,-47.0791850342778,13070,campinas,SP
-22.963253612775464,-47.01219940781335,13271,valinhos,SP
-23.553644898695826,-46.63261889578163,1512,sao paulo,SP
-20.234324999999945,-40.27391449999996,29161,serra,ES
-25.21439321936113,-49.11148701241143,83450,bocaiuva do sul,PR
-23.54489718096826,-46.57777159631251,3304,sao paulo,SP
-23.57841833611285,-46.5592068753823,3273,sao paulo,SP
-22.33137826421038,-49.096775499711526,17051,bauru,SP
-19.809042328611024,-43.99006964195861,31573,belo horizonte,MG
-22.722145470713865,-47.33535052553523,13471,americana,SP
-14.792528695183035,-39.05847824149158,45658,ilheus,BA
-28.621531461000867,-49.023995719014565,88715,jaguaruna,SC
-22.70075926434056,-46.98220781704875,13911,jaguariuna,SP
-23.5105249691296,-46.86104614786531,6440,barueri,SP
-20.81842802837701,-49.39248776604019,15015,sao jose do rio preto,SP
-29.67034898140752,-51.46146829327502,95780,montenegro,RS
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-22.8469524096601,-47.02743444240869,13097,campinas,SP
-23.46048082737028,-46.57585219747245,2279,sao paulo,SP
-22.82732701725956,-43.05044041062229,24440,sao goncalo,RJ
-23.612709195394977,-46.75626773244273,5743,sao paulo,SP
-26.302574503750908,-48.85193236372555,89203,joinville,SC
-19.973247970932068,-44.04300362581713,32240,contagem,MG
-23.58085566165113,-46.742443261595774,5595,sao paulo,SP
-22.392256145058425,-47.55944968375016,13505,rio claro,SP
-23.618294465722204,-46.61294062614692,4291,sao paulo,SP
-23.52188843014645,-46.59374225679054,2110,sao paulo,SP
-23.48262344063541,-46.37448952833195,8577,itaquaquecetuba,SP
-23.552100149323145,-46.4452853997018,8420,sao paulo,SP
-22.35973743184844,-49.05231525174554,17018,bauru,SP
-29.965246172122555,-50.11768106939471,95625,imbe,RS
-23.475866148343336,-46.88521871906254,6419,barueri,SP
-23.592690175182163,-46.62106099443002,4101,sao paulo,SP
-23.581716041873264,-46.81487809720846,6150,osasco,SP
-23.51528796497884,-46.58734465236856,2113,sao paulo,SP
-25.440714449910494,-49.188443906024766,83323,pinhais,PR
-23.65198043825374,-46.54095207799065,9090,santo andre,SP
-23.52601626721261,-46.68975372862293,5043,sao paulo,SP
-25.464021140347796,-49.550451239912576,83602,campo largo,PR
-21.21227916180968,-47.78815176242136,14021,ribeirao preto,SP
-29.16957635052199,-51.164852512339095,95020,caxias do sul,RS
-28.831260250517516,-52.51073263982766,99300,soledade,RS
-19.897675641051563,-43.92073141014801,31035,belo horizonte,MG
-23.406238298215783,-46.84102497498486,7790,cajamar,SP
-15.840667480274698,-48.051942900348365,72015,brasilia,DF
-23.50123246128435,-46.51905848362164,3725,sao paulo,SP
-26.912428672061186,-48.6773810666573,88303,itajai,SC
-21.787360438801997,-48.19339828795659,14801,araraquara,SP
-19.46361254830593,-44.24441403023008,35700,sete lagoas,MG
-21.811450974635488,-43.36314733354477,36032,juiz de fora,MG
-26.261841794823777,-49.5235885039339,89295,rio negrinho,SC
-23.577073040798663,-46.7199426382077,5530,sao paulo,SP
-23.54001991369947,-46.77765642117263,6018,osasco,SP
-22.359648157307664,-46.93603474635176,13840,mogi guacu,SP
-21.557737960564367,-50.43903580013244,16250,clementina,SP
-23.54260295697964,-46.63094283625709,1023,sao paulo,SP
